"Disease1","Disease1_key","Disease1_name","Disease2","Disease2_key","Disease2_name","TestValue","ExpectedValue","Variance","PValue","AdjustedPValue"
"condition_205","205","Hearing loss (incompletely deaf)","condition_1698","1698","Other infectious disease",9,9.91592903045791,9.8892448300737,0.614573611264086,1
"condition_205","205","Hearing loss (incompletely deaf)","condition_1701","1701","Chocolate",68,52.7400835536905,51.9187101691444,0.0170949171719336,1
"condition_205","205","Hearing loss (incompletely deaf)","condition_1703","1703","Grapes or raisins",16,10.8539586090095,10.8296552526905,0.0589387219955985,1
"condition_205","205","Hearing loss (incompletely deaf)","condition_1704","1704","Ingestion of human medications",10,10.3999165147281,10.3697223200352,0.549417483689033,1
"condition_205","205","Hearing loss (incompletely deaf)","condition_1705","1705","Ingestion of recreational drugs",10,8.57254201559505,8.54949506643761,0.312705952872435,1
"condition_205","205","Hearing loss (incompletely deaf)","condition_1798","1798","Other ToxinConsumption",29,17.4850750556546,17.3946225444424,0.00288195177134676,1
"condition_205","205","Hearing loss (incompletely deaf)","condition_1801","1801","Dog bite",120,109.905417107141,106.918296546827,0.164469562504115,1
"condition_205","205","Hearing loss (incompletely deaf)","condition_1802","1802","Bite wound from another animal",20,11.9730913447819,11.9329740304095,0.0100716623465007,1
"condition_205","205","Hearing loss (incompletely deaf)","condition_1803","1803","Fall from height",36,25.0393333251663,24.721623377291,0.0137466728493596,1
"condition_205","205","Hearing loss (incompletely deaf)","condition_1804","1804","Fractured bone (long bone in limb)",8,6.42336808857434,6.41451914894067,0.266802377221446,1
"condition_205","205","Hearing loss (incompletely deaf)","condition_1805","1805","Fractured bone (other bone in limb)",11,8.74384417224059,8.72338502470418,0.222468627916568,1
"condition_205","205","Hearing loss (incompletely deaf)","condition_1810","1810","Hit by car or other vehicle",23,15.5877796798306,15.4977914950619,0.029861028146369,1
"condition_205","205","Hearing loss (incompletely deaf)","condition_1812","1812","Laceration",23,22.0398922460058,21.9384550922439,0.418792867325303,1
"condition_205","205","Hearing loss (incompletely deaf)","condition_1813","1813","Penetrating wound (such as a stick)",17,12.7067282276217,12.6694771178447,0.113875699828421,1
"condition_205","205","Hearing loss (incompletely deaf)","condition_1816","1816","Tail injury",9,10.178042762066,10.1579990240298,0.644167655085105,1
"condition_205","205","Hearing loss (incompletely deaf)","condition_1817","1817","Torn or broken toenail",53,45.0283753644639,44.57501128019,0.116240713895716,1
"condition_205","205","Hearing loss (incompletely deaf)","condition_1898","1898","Other trauma",70,47.8809043543954,47.2132346552475,0.000642951193554508,1
"condition_206","206","Hematoma","condition_298","298","Other ear condition",1,2.13832994471418,2.13659035343193,0.781941503883467,1
"condition_206","206","Hematoma","condition_304","304","Dental calculus (yellow build-up on teeth)",26,25.2594950707812,25.1381816550814,0.441292378956819,1
"condition_206","206","Hematoma","condition_305","305","Extracted teeth",18,22.0258561109943,21.9411984700466,0.804957923620733,1
"condition_206","206","Hematoma","condition_306","306","Fractured teeth",12,12.3711826103047,12.325719207314,0.542100094113176,1
"condition_206","206","Hematoma","condition_307","307","Gingivitis (red, puffy gums)",7,5.92162952887519,5.91467668954509,0.32873571002425,1
"condition_206","206","Hematoma","condition_313","313","Underbite",1,0.762321782005132,0.762188974202131,0.392717269918347,1
"condition_206","206","Hematoma","condition_398","398","Other oral condition",5,2.34118090357814,2.33987701580747,0.0410904234169179,1
"condition_206","206","Hematoma","condition_404","404","Alopecia (hair loss)",2,2.02768916392835,2.02670580414734,0.507758846707632,1
"condition_206","206","Hematoma","condition_405","405","Atopic dermatitis (atopy)",7,3.57385680910103,3.57045166126721,0.0349010626685879,1
"condition_206","206","Hematoma","condition_406","406","Chronic or recurrent hot spots",7,6.30324381870448,6.27983435327263,0.39049096024685,1
"condition_206","206","Hematoma","condition_407","407","Chronic or recurrent skin infections",7,4.00260129336704,3.99516721180116,0.0668583063360144,1
"condition_206","206","Hematoma","condition_408","408","Contact dermatitis",2,1.71647889590296,1.71515049035572,0.414303602115116,1
"condition_206","206","Hematoma","condition_410","410","Flea allergy dermatitis",1,2.32398226295201,2.32287472335916,0.807494079108262,1
"condition_206","206","Hematoma","condition_411","411","Fleas",11,3.90059667676372,3.89752309317836,0.000161533718811668,1
"condition_206","206","Hematoma","condition_412","412","Food or medicine allergies that affect the skin",10,3.48374824062794,3.48008544861375,0.000238782213609956,1
"condition_206","206","Hematoma","condition_414","414","Lick granuloma",4,2.86532056847029,2.85873485774266,0.25107890319441,1
"condition_206","206","Hematoma","condition_415","415","Non-specific dermatosis",1,1.35128962876519,1.35083463675162,0.618768704030299,1
"condition_206","206","Hematoma","condition_423","423","Pruritis (itchy skin)",12,4.52517519123246,4.52070422814023,0.000219390672083208,1
"condition_206","206","Hematoma","condition_424","424","Pyoderma or bacterial dermatitis",0,1.47158545341038,1.47071224201333,0.887520954765378,1
"condition_206","206","Hematoma","condition_426","426","Seasonal allergies",17,8.32936558565901,8.31196202725246,0.00131722676379364,1
"condition_206","206","Hematoma","condition_428","428","Sebaceous cysts",9,7.63466116882505,7.6208026573141,0.310446890635174,1
"condition_206","206","Hematoma","condition_432","432","Ticks",4,3.46358842365593,3.45973588967964,0.386525007481505,1
"condition_206","206","Hematoma","condition_498","498","Other skin condition",2,4.33826271919732,4.33323545080502,0.869340227628468,1
"condition_206","206","Hematoma","condition_504","504","Murmur",6,7.6273577022165,7.61471087510809,0.722315568806647,1
"condition_206","206","Hematoma","condition_510","510","Arrhythmia",0,1.26991355780044,1.26947112208663,0.870150061265035,1
"condition_206","206","Hematoma","condition_512","512","Congestive heart failure",1,1.16212303738197,1.16174964809977,0.559781028534805,1
"condition_206","206","Hematoma","condition_514","514","Hypertension (high blood pressure)",0,0.799367149727937,0.799207910722753,0.814382500130406,1
"condition_206","206","Hematoma","condition_519","519","Valve disease",2,1.07304117171934,1.07284378501994,0.185410528445252,1
"condition_206","206","Hematoma","condition_605","605","Chronic or recurrent cough",2,1.80131663156898,1.80039922074436,0.441142413119795,1
"condition_206","206","Hematoma","condition_608","608","Laryngeal paralysis (Respiratory)",1,3.47825764706626,3.45117321856201,0.908901719145839,1
"condition_206","206","Hematoma","condition_612","612","Tracheal collapse",0,0.834496333764369,0.834176192272349,0.819558276560661,1
"condition_206","206","Hematoma","condition_705","705","Anal sac impaction",4,3.93124632838363,3.9278893780496,0.486163086221775,1
"condition_206","206","Hematoma","condition_708","708","Chronic or recurrent diarrhea",7,3.88491194157587,3.88126868091347,0.0569175440003572,1
"condition_206","206","Hematoma","condition_709","709","Chronic or recurrent vomiting",2,1.18258051644292,1.18233312314336,0.226099864464508,1
"condition_206","206","Hematoma","condition_711","711","Fecal incontinence",1,1.26167087688417,1.25910870641199,0.592195952714913,1
"condition_206","206","Hematoma","condition_712","712","Food or medicine allergies",9,3.33114913457502,3.32748096626147,0.000942788927711713,1
"condition_206","206","Hematoma","condition_713","713","Foreign body ingestion or blockage",3,3.03520245817359,3.03137878676724,0.508065538426142,1
"condition_206","206","Hematoma","condition_714","714","Hemorrhagic gastroenteritis (HGE) or stress colitis (acute)",1,1.33413430325469,1.33366410417039,0.613836684329196,1
"condition_206","206","Hematoma","condition_798","798","Other gastrointestinal condition",3,2.22467325544865,2.22270841510993,0.301515023538869,1
"condition_206","206","Hematoma","condition_803","803","Chronic inflammatory liver disease",0,0.979211803593244,0.979028252242249,0.838825939808797,1
"condition_206","206","Hematoma","condition_809","809","Pancreatitis",4,3.96370665728678,3.96092018825585,0.492725302826835,1
"condition_206","206","Hematoma","condition_898","898","Other liver condition",4,2.05588726105022,2.05505275212416,0.0875246156432754,1
"condition_206","206","Hematoma","condition_908","908","Chronic kidney disease",4,2.66913902827457,2.66649099824389,0.207533459037078,1
"condition_206","206","Hematoma","condition_914","914","Urinary crystals or stones in bladder or urethra",2,2.18810714025371,2.1872197653755,0.550605697313246,1
"condition_206","206","Hematoma","condition_915","915","Urinary incontinence",7,5.44801188662878,5.43686606853652,0.252833030838519,1
"condition_206","206","Hematoma","condition_916","916","Urinary tract infection (chronic or recurrent)",5,6.14711720497069,6.13146271589158,0.678411354378947,1
"condition_206","206","Hematoma","condition_998","998","Other kidney condition",1,1.79485067989381,1.79393893747784,0.723558879563109,1
"condition_206","206","Hematoma","condition_1105","1105","Cruciate ligament rupture",17,8.59177441762676,8.56161516789158,0.00202910490433006,1
"condition_206","206","Hematoma","condition_1106","1106","Degenerative joint disease",9,5.79997702048485,5.78279021197349,0.0916417426184924,1
"condition_206","206","Hematoma","condition_1110","1110","Hip dysplasia",8,6.41881064556559,6.38845513033359,0.265793764605106,1
"condition_206","206","Hematoma","condition_1111","1111","Intervertebral disc disease (IVDD) (Orthopedic)",0,2.37223857911046,2.37111063732436,0.938289702970232,1
"condition_206","206","Hematoma","condition_1112","1112","Lameness (chronic or recurrent)",10,4.5634415725134,4.54975254779858,0.00540522170758717,1
"condition_206","206","Hematoma","condition_1113","1113","Osteoarthritis",22,25.9658374917624,25.6902249819586,0.783021938565484,1
"condition_206","206","Hematoma","condition_1117","1117","Patellar luxation",2,1.66545387493095,1.66470543793581,0.397705393224651,1
"condition_206","206","Hematoma","condition_1118","1118","Rheumatoid arthritis",3,2.86338324617479,2.85937755087445,0.467803696196525,1
"condition_206","206","Hematoma","condition_1119","1119","Spondylosis",2,1.72231839039784,1.72050377228737,0.416170839652667,1
"condition_206","206","Hematoma","condition_1198","1198","Other orthopedic condition",7,4.58627359962544,4.58024753946542,0.129695902739702,1
"condition_206","206","Hematoma","condition_1204","1204","Degenerative myelopathy",0,1.26271618613509,1.26163255146213,0.869533557781354,1
"condition_206","206","Hematoma","condition_1205","1205","Dementia or senility",1,2.42204969579794,2.41579213504272,0.819884219825145,1
"condition_206","206","Hematoma","condition_1210","1210","Intervertebral disc disease (IVDD) (Neurologic)",1,0.829539737114534,0.829413707684566,0.425763451651743,1
"condition_206","206","Hematoma","condition_1211","1211","Laryngeal paralysis (Neurologic)",1,2.05754433743974,2.04693684678663,0.77009916129805,1
"condition_206","206","Hematoma","condition_1215","1215","Seizures (including epilepsy)",7,3.94361953611194,3.93934786611206,0.0617911856727638,1
"condition_206","206","Hematoma","condition_1216","1216","Vestibular disease",3,2.72604391914875,2.71975893962315,0.434032188314844,1
"condition_206","206","Hematoma","condition_1298","1298","Other neurologic condition",0,2.1753181089511,2.17349222848155,0.929962976606726,1
"condition_206","206","Hematoma","condition_1305","1305","Cushing's disease (hyperadrenocorticism; excess adrenal function)",1,1.9204144409016,1.91966378411824,0.746754062515338,1
"condition_206","206","Hematoma","condition_1312","1312","Hypothyroidism (low thyroid function)",9,6.07268694386683,6.05451035168371,0.117086365930019,1
"condition_206","206","Hematoma","condition_1601","1601","Anaplasmosis",3,1.85497519233581,1.85330427246691,0.20014926666344,1
"condition_206","206","Hematoma","condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)",10,4.76948165754889,4.76264641024159,0.00827087370499524,1
"condition_206","206","Hematoma","condition_1609","1609","Coccidia",4,1.09550360557177,1.09522903851522,0.00275708359913196,1
"condition_206","206","Hematoma","condition_1614","1614","Ehrlichiosis",1,1.73591007170176,1.73350093863313,0.711897574237106,1
"condition_206","206","Hematoma","condition_1616","1616","Gastrointestinal parasites",3,2.17626061620212,2.17452963082255,0.288214633141591,1
"condition_206","206","Hematoma","condition_1617","1617","Giardia",6,5.90960328907558,5.89955103636972,0.48515593098888,1
"condition_206","206","Hematoma","condition_1619","1619","Heartworm infection",0,1.96235070135581,1.96097928813309,0.919442149234943,1
"condition_206","206","Hematoma","condition_1622","1622","Hookworms",2,1.7136343705433,1.71287498510752,0.41340081580963,1
"condition_206","206","Hematoma","condition_1627","1627","Lyme disease",7,5.16221574881755,5.1526337013179,0.20908002150082,1
"condition_206","206","Hematoma","condition_1634","1634","Roundworms",7,2.7392389435599,2.73659382239898,0.00500300843804824,1
"condition_206","206","Hematoma","condition_1637","1637","Tapeworms",5,4.15326042157926,4.14764291716997,0.338790547042419,1
"condition_206","206","Hematoma","condition_1640","1640","Whipworms",0,1.07494924903507,1.07461884622487,0.850122043794971,1
"condition_206","206","Hematoma","condition_1698","1698","Other infectious disease",3,1.47489808104937,1.47431123715518,0.104550309619146,1
"condition_206","206","Hematoma","condition_1701","1701","Chocolate",10,6.48195828489541,6.47313212597319,0.083370727519311,1
"condition_206","206","Hematoma","condition_1703","1703","Grapes or raisins",2,1.73686535380262,1.73611353450628,0.420855645375456,1
"condition_206","206","Hematoma","condition_1704","1704","Ingestion of human medications",3,1.39636006461797,1.39592163329974,0.0873427080234418,1
"condition_206","206","Hematoma","condition_1705","1705","Ingestion of recreational drugs",1,1.11977027450331,1.1194552156373,0.54506392529715,1
"condition_206","206","Hematoma","condition_1798","1798","Other ToxinConsumption",4,2.47579522269143,2.47417205197425,0.166270038028046,1
"condition_206","206","Hematoma","condition_1801","1801","Dog bite",23,16.8132950599008,16.7332758110939,0.0652150712146438,1
"condition_206","206","Hematoma","condition_1802","1802","Bite wound from another animal",0,1.90619662556607,1.90506262195206,0.916369998371727,1
"condition_206","206","Hematoma","condition_1803","1803","Fall from height",2,2.44072315255381,2.43938886950086,0.611097033704972,1
"condition_206","206","Hematoma","condition_1804","1804","Fractured bone (long bone in limb)",0,0.961606964668195,0.96133449451885,0.836643105023295,1
"condition_206","206","Hematoma","condition_1805","1805","Fractured bone (other bone in limb)",1,1.47721177850586,1.47591108613526,0.652769597020103,1
"condition_206","206","Hematoma","condition_1810","1810","Hit by car or other vehicle",0,2.30574966358229,2.30409985384956,0.935620394767375,1
"condition_206","206","Hematoma","condition_1812","1812","Laceration",8,4.28771346255477,4.280871963398,0.0363891368031829,1
"condition_206","206","Hematoma","condition_1813","1813","Penetrating wound (such as a stick)",4,3.0506403109589,3.0433156909951,0.293152466052582,1
"condition_206","206","Hematoma","condition_1816","1816","Tail injury",3,2.33841726058038,2.33568930205567,0.332547676899136,1
"condition_206","206","Hematoma","condition_1817","1817","Torn or broken toenail",5,7.93656675969078,7.91417834845767,0.85172197248032,1
"condition_206","206","Hematoma","condition_1898","1898","Other trauma",12,7.11531577073763,7.1007895501562,0.0333947869779878,1
"condition_298","298","Other ear condition","condition_304","304","Dental calculus (yellow build-up on teeth)",41,34.8980196924207,34.6572192643152,0.149981888833571,1
"condition_298","298","Other ear condition","condition_305","305","Extracted teeth",37,33.7319947807926,33.4898856837589,0.286135325256619,1
"condition_298","298","Other ear condition","condition_306","306","Fractured teeth",18,13.7572402415276,13.7208914532496,0.126021695695842,1
"condition_298","298","Other ear condition","condition_307","307","Gingivitis (red, puffy gums)",8,8.57051427161987,8.55451250803859,0.577327127864397,1
"condition_298","298","Other ear condition","condition_313","313","Underbite",2,1.339107791285,1.33851314635724,0.283918171115437,1
"condition_298","298","Other ear condition","condition_404","404","Alopecia (hair loss)",3,2.59523769692979,2.59385640324071,0.40078334726415,1
"condition_298","298","Other ear condition","condition_405","405","Atopic dermatitis (atopy)",9,4.3235315153341,4.31978695425417,0.012223760732549,1
"condition_298","298","Other ear condition","condition_406","406","Chronic or recurrent hot spots",7,6.42018541104076,6.40928294289675,0.409424430186244,1
"condition_298","298","Other ear condition","condition_407","407","Chronic or recurrent skin infections",5,4.44142414389001,4.43645087470502,0.395429860832642,1
"condition_298","298","Other ear condition","condition_408","408","Contact dermatitis",2,1.85970529918054,1.85884532912334,0.459020767809321,1
"condition_298","298","Other ear condition","condition_410","410","Flea allergy dermatitis",5,3.13724074881167,3.13450733536927,0.14636846593804,1
"condition_298","298","Other ear condition","condition_411","411","Fleas",4,5.02750273907707,5.02271576017175,0.67669364267839,1
"condition_298","298","Other ear condition","condition_412","412","Food or medicine allergies that affect the skin",6,3.86620306858411,3.86333560832751,0.138826875190105,1
"condition_298","298","Other ear condition","condition_414","414","Lick granuloma",3,2.80672784798548,2.8044860387752,0.454060160766468,1
"condition_298","298","Other ear condition","condition_415","415","Non-specific dermatosis",2,1.53267985199795,1.53225137783184,0.352890524185086,1
"condition_298","298","Other ear condition","condition_423","423","Pruritis (itchy skin)",4,5.41729305360888,5.41234000430725,0.728807419802831,1
"condition_298","298","Other ear condition","condition_424","424","Pyoderma or bacterial dermatitis",5,1.55303027009807,1.55249879773749,0.0028335686356068,1
"condition_298","298","Other ear condition","condition_426","426","Seasonal allergies",15,9.60062275903641,9.58443856231458,0.0405746952503305,1
"condition_298","298","Other ear condition","condition_428","428","Sebaceous cysts",10,9.04025116743768,9.02542904444046,0.374686858047413,1
"condition_298","298","Other ear condition","condition_432","432","Ticks",1,3.81944802268433,3.81664173759066,0.925516467882971,1
"condition_298","298","Other ear condition","condition_498","498","Other skin condition",10,5.06110118855047,5.05606963160812,0.0140294621646737,1
"condition_298","298","Other ear condition","condition_504","504","Murmur",9,12.0837595191862,12.0460697903099,0.812864282993293,1
"condition_298","298","Other ear condition","condition_510","510","Arrhythmia",3,1.5364043700991,1.53589001226024,0.118806142814089,1
"condition_298","298","Other ear condition","condition_512","512","Congestive heart failure",2,2.15465335315897,2.15278268035965,0.541972586204966,1
"condition_298","298","Other ear condition","condition_514","514","Hypertension (high blood pressure)",1,1.24353679853676,1.24295717121487,0.58645769961748,1
"condition_298","298","Other ear condition","condition_519","519","Valve disease",3,1.68276766958166,1.68214769653857,0.154905704147252,1
"condition_298","298","Other ear condition","condition_605","605","Chronic or recurrent cough",5,2.84739474626722,2.84407712460002,0.100903487464936,1
"condition_298","298","Other ear condition","condition_705","705","Anal sac impaction",6,5.02766367166156,5.02294515058495,0.33219952218205,1
"condition_298","298","Other ear condition","condition_708","708","Chronic or recurrent diarrhea",12,4.73490026600843,4.73045953052162,0.00041838820022666,1
"condition_298","298","Other ear condition","condition_709","709","Chronic or recurrent vomiting",4,1.74012641854026,1.73917445602569,0.0432999764200583,1
"condition_298","298","Other ear condition","condition_711","711","Fecal incontinence",4,1.6716288488118,1.66553331932599,0.0356029521337421,1
"condition_298","298","Other ear condition","condition_712","712","Food or medicine allergies",9,3.67525427625574,3.67252802520846,0.00273020773127108,1
"condition_298","298","Other ear condition","condition_713","713","Foreign body ingestion or blockage",5,3.12547662606078,3.1236363257565,0.144430862130863,1
"condition_298","298","Other ear condition","condition_714","714","Hemorrhagic gastroenteritis (HGE) or stress colitis (acute)",2,1.60696667596269,1.60640965154845,0.378242603888028,1
"condition_298","298","Other ear condition","condition_798","798","Other gastrointestinal condition",4,2.35311359099212,2.35209714907393,0.141449171987582,1
"condition_298","298","Other ear condition","condition_803","803","Chronic inflammatory liver disease",1,1.43439764430219,1.43389669065803,0.641610763527768,1
"condition_298","298","Other ear condition","condition_809","809","Pancreatitis",5,6.03409947608221,6.02601977258617,0.663216255638361,1
"condition_298","298","Other ear condition","condition_898","898","Other liver condition",7,2.722046836483,2.72060692791978,0.00474883515221436,1
"condition_298","298","Other ear condition","condition_908","908","Chronic kidney disease",2,4.1433745566755,4.13425305519146,0.854091281762082,1
"condition_298","298","Other ear condition","condition_914","914","Urinary crystals or stones in bladder or urethra",5,2.98527147506208,2.98355701351903,0.121725373305679,1
"condition_298","298","Other ear condition","condition_915","915","Urinary incontinence",5,6.60735560829396,6.59317915245314,0.734337895896747,1
"condition_298","298","Other ear condition","condition_916","916","Urinary tract infection (chronic or recurrent)",6,7.02882173420184,7.01416528166875,0.651164103232764,1
"condition_298","298","Other ear condition","condition_998","998","Other kidney condition",4,2.11849507529454,2.11752122937017,0.0980091603571444,1
"condition_298","298","Other ear condition","condition_1105","1105","Cruciate ligament rupture",6,8.54118489683002,8.52584823854932,0.807930930113734,1
"condition_298","298","Other ear condition","condition_1106","1106","Degenerative joint disease",12,6.28928451100882,6.27658002724957,0.0113203330620508,1
"condition_298","298","Other ear condition","condition_1110","1110","Hip dysplasia",7,6.1179097035348,6.10655829238637,0.360562340558257,1
"condition_298","298","Other ear condition","condition_1111","1111","Intervertebral disc disease (IVDD) (Orthopedic)",6,3.66991943497872,3.66656557229584,0.111828426789307,1
"condition_298","298","Other ear condition","condition_1112","1112","Lameness (chronic or recurrent)",7,4.40610781970058,4.40179032637945,0.108166461992621,1
"condition_298","298","Other ear condition","condition_1113","1113","Osteoarthritis",29,27.6410432328833,27.4529812156277,0.397676927828366,1
"condition_298","298","Other ear condition","condition_1117","1117","Patellar luxation",6,3.34494588894821,3.34039527158378,0.073154225733255,1
"condition_298","298","Other ear condition","condition_1118","1118","Rheumatoid arthritis",2,3.25261884005426,3.2485810446909,0.756465971843894,1
"condition_298","298","Other ear condition","condition_1119","1119","Spondylosis",1,1.71577625171383,1.71493830462113,0.707666040360017,1
"condition_298","298","Other ear condition","condition_1198","1198","Other orthopedic condition",7,5.15495769981304,5.15001144866861,0.208102758560417,1
"condition_298","298","Other ear condition","condition_1204","1204","Degenerative myelopathy",4,1.34899211670633,1.34810917352051,0.0112085937573817,1
"condition_298","298","Other ear condition","condition_1205","1205","Dementia or senility",4,3.93221421017653,3.90938592891976,0.48632556518016,1
"condition_298","298","Other ear condition","condition_1210","1210","Intervertebral disc disease (IVDD) (Neurologic)",0,1.35102868671618,1.35055188423652,0.877492465933042,1
"condition_298","298","Other ear condition","condition_1215","1215","Seizures (including epilepsy)",5,5.3009738360077,5.29330494869285,0.552040093916147,1
"condition_298","298","Other ear condition","condition_1216","1216","Vestibular disease",8,3.61354444672863,3.59829183014436,0.0103774468721682,1
"condition_298","298","Other ear condition","condition_1298","1298","Other neurologic condition",7,2.55542383094421,2.5534464359631,0.00270606181651067,1
"condition_298","298","Other ear condition","condition_1305","1305","Cushing's disease (hyperadrenocorticism; excess adrenal function)",2,2.77361991354086,2.77174119804649,0.678918657072217,1
"condition_298","298","Other ear condition","condition_1312","1312","Hypothyroidism (low thyroid function)",9,6.36836099571342,6.35706431663277,0.148299687887157,1
"condition_298","298","Other ear condition","condition_1601","1601","Anaplasmosis",1,1.92388932750652,1.92301322647509,0.747370219344803,1
"condition_298","298","Other ear condition","condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)",11,5.25874125507609,5.2535989648491,0.00612547260720397,1
"condition_298","298","Other ear condition","condition_1609","1609","Coccidia",3,1.26803322007482,1.26776024234739,0.0619963167586309,1
"condition_298","298","Other ear condition","condition_1614","1614","Ehrlichiosis",0,1.56254075240164,1.56198230045801,0.89439400781074,1
"condition_298","298","Other ear condition","condition_1616","1616","Gastrointestinal parasites",3,2.44694933315207,2.44556613817887,0.361800125545273,1
"condition_298","298","Other ear condition","condition_1617","1617","Giardia",11,6.62444832079326,6.61626944396212,0.04446343602089,1
"condition_298","298","Other ear condition","condition_1619","1619","Heartworm infection",1,1.98664136219031,1.98581046352158,0.7580828449477,1
"condition_298","298","Other ear condition","condition_1622","1622","Hookworms",2,1.96720477751111,1.96647101538934,0.49067095289864,1
"condition_298","298","Other ear condition","condition_1627","1627","Lyme disease",5,5.53891166275363,5.53274119404866,0.590608978032227,1
"condition_298","298","Other ear condition","condition_1634","1634","Roundworms",4,2.82233541619243,2.82083102822261,0.24159355228693,1
"condition_298","298","Other ear condition","condition_1637","1637","Tapeworms",8,4.54779272368194,4.54374928891711,0.0526663634662325,1
"condition_298","298","Other ear condition","condition_1640","1640","Whipworms",1,1.18247373274158,1.1821365194169,0.566641025217689,1
"condition_298","298","Other ear condition","condition_1698","1698","Other infectious disease",6,1.6550173660712,1.6545051813323,0.000365133916113591,1
"condition_298","298","Other ear condition","condition_1701","1701","Chocolate",16,8.17622243641904,8.16386203432067,0.00308861743847366,1
"condition_298","298","Other ear condition","condition_1703","1703","Grapes or raisins",5,2.04072383486137,2.03968231210502,0.0191294994165161,1
"condition_298","298","Other ear condition","condition_1704","1704","Ingestion of human medications",3,1.68472896531709,1.68420106128347,0.15541374256204,1
"condition_298","298","Other ear condition","condition_1705","1705","Ingestion of recreational drugs",2,1.39520072450215,1.39473264242002,0.304285972021038,1
"condition_298","298","Other ear condition","condition_1798","1798","Other ToxinConsumption",5,2.99946368580209,2.99753771584207,0.123946045257785,1
"condition_298","298","Other ear condition","condition_1801","1801","Dog bite",17,19.0610709191247,18.994369846228,0.681862079096446,1
"condition_298","298","Other ear condition","condition_1802","1802","Bite wound from another animal",4,2.05967644683111,2.05883404801517,0.0881444433920275,1
"condition_298","298","Other ear condition","condition_1803","1803","Fall from height",3,3.56634515066015,3.56249667405951,0.617933211066757,1
"condition_298","298","Other ear condition","condition_1804","1804","Fractured bone (long bone in limb)",2,1.10273337131912,1.10252441171163,0.196405645722153,1
"condition_298","298","Other ear condition","condition_1805","1805","Fractured bone (other bone in limb)",2,1.57608560535386,1.57552970142105,0.367784731326416,1
"condition_298","298","Other ear condition","condition_1810","1810","Hit by car or other vehicle",3,2.61132861920218,2.60967255383076,0.404933878115112,1
"condition_298","298","Other ear condition","condition_1812","1812","Laceration",7,4.36491837521181,4.36105236409806,0.103506251138305,1
"condition_298","298","Other ear condition","condition_1813","1813","Penetrating wound (such as a stick)",2,2.77814412872317,2.7760470312817,0.67976150688735,1
"condition_298","298","Other ear condition","condition_1816","1816","Tail injury",5,2.27011606576578,2.26860537307145,0.0349587750155355,1
"condition_298","298","Other ear condition","condition_1817","1817","Torn or broken toenail",7,8.49475815749349,8.48080950262461,0.696121410846855,1
"condition_304","304","Dental calculus (yellow build-up on teeth)","condition_313","313","Underbite",39,29.1738851847672,28.8528008473053,0.0336764214210602,1
"condition_304","304","Dental calculus (yellow build-up on teeth)","condition_398","398","Other oral condition",52,47.2990240997368,46.8248099399028,0.246044715540286,1
"condition_304","304","Dental calculus (yellow build-up on teeth)","condition_404","404","Alopecia (hair loss)",49,40.5078221085833,40.1587601551937,0.0901105668190799,1
"condition_304","304","Dental calculus (yellow build-up on teeth)","condition_405","405","Atopic dermatitis (atopy)",77,65.6142055001607,64.814301102336,0.0786434280471595,1
"condition_304","304","Dental calculus (yellow build-up on teeth)","condition_406","406","Chronic or recurrent hot spots",83,82.9631471846162,81.7790649088025,0.498374232396719,1
"condition_304","304","Dental calculus (yellow build-up on teeth)","condition_407","407","Chronic or recurrent skin infections",62,59.6727368454767,59.0268458095058,0.380977339586375,1
"condition_304","304","Dental calculus (yellow build-up on teeth)","condition_408","408","Contact dermatitis",23,24.8878698252547,24.7803806319915,0.647746445820404,1
"condition_304","304","Dental calculus (yellow build-up on teeth)","condition_410","410","Flea allergy dermatitis",54,49.2348820963904,48.7382057713433,0.247443427840779,1
"condition_304","304","Dental calculus (yellow build-up on teeth)","condition_411","411","Fleas",102,83.4961936814708,82.0626496374033,0.0205448656205219,1
"condition_304","304","Dental calculus (yellow build-up on teeth)","condition_412","412","Food or medicine allergies that affect the skin",63,57.0175007488508,56.4433870505873,0.212929160459347,1
"condition_304","304","Dental calculus (yellow build-up on teeth)","condition_414","414","Lick granuloma",46,37.3089446310795,37.0563459241026,0.0766870962043819,1
"condition_304","304","Dental calculus (yellow build-up on teeth)","condition_415","415","Non-specific dermatosis",27,23.8996092003445,23.7935528747151,0.262517199867076,1
"condition_304","304","Dental calculus (yellow build-up on teeth)","condition_423","423","Pruritis (itchy skin)",98,87.2635935449106,85.8441655133406,0.12327154233543,1
"condition_304","304","Dental calculus (yellow build-up on teeth)","condition_424","424","Pyoderma or bacterial dermatitis",24,22.1590954473333,22.0652082789044,0.347565387156328,1
"condition_304","304","Dental calculus (yellow build-up on teeth)","condition_426","426","Seasonal allergies",143,148.023317572388,144.117417855232,0.662186997080488,1
"condition_304","304","Dental calculus (yellow build-up on teeth)","condition_428","428","Sebaceous cysts",149,139.071596684965,135.577271350437,0.19691845238716,1
"condition_304","304","Dental calculus (yellow build-up on teeth)","condition_498","498","Other skin condition",92,76.2625623773982,75.2172458196338,0.0347944999465368,1
"condition_304","304","Dental calculus (yellow build-up on teeth)","condition_504","504","Murmur",242,236.283298252419,219.710048490864,0.349868990494206,1
