"Disease1","Disease1_key","Disease1_name","Disease2","Disease2_key","Disease2_name","TestValue","ExpectedValue","Variance","PValue","AdjustedPValue"
"condition_102","102","Cataracts","condition_407","407","Chronic or recurrent skin infections",13,8.34169522855073,8.32973537824634,0.0532601799526206,1
"condition_102","102","Cataracts","condition_408","408","Contact dermatitis",7,6.67130670332455,6.66482510850424,0.44934358444404,1
"condition_102","102","Cataracts","condition_410","410","Flea allergy dermatitis",10,8.22741685052311,8.21367624127887,0.268123779947821,1
"condition_102","102","Cataracts","condition_411","411","Fleas",12,16.713147333105,16.6588460266762,0.875903911365133,1
"condition_102","102","Cataracts","condition_412","412","Food or medicine allergies that affect the skin",20,13.9120164499913,13.8843651255152,0.0511458568836514,1
"condition_102","102","Cataracts","condition_414","414","Lick granuloma",7,5.40387419111425,5.39834614147722,0.246051323033189,1
"condition_102","102","Cataracts","condition_415","415","Non-specific dermatosis",5,5.83220088021128,5.82710823746393,0.634858047576206,1
"condition_102","102","Cataracts","condition_423","423","Pruritis (itchy skin)",29,19.6527834655819,19.596304724189,0.0173638178266619,1
"condition_102","102","Cataracts","condition_424","424","Pyoderma or bacterial dermatitis",4,3.42859083577503,3.42696924216595,0.378786911624611,1
"condition_102","102","Cataracts","condition_425","425","Sarcoptic mange",2,2.4863659223463,2.48520953949981,0.621156201060918,1
"condition_102","102","Cataracts","condition_426","426","Seasonal allergies",40,33.302484747021,33.1392317347482,0.122326327748584,1
"condition_102","102","Cataracts","condition_428","428","Sebaceous cysts",20,21.0639136589727,20.9672607927784,0.591865426279196,1
"condition_102","102","Cataracts","condition_430","430","Systemic demodectic mange",3,2.21728391643015,2.21656045836946,0.299537190304419,1
"condition_102","102","Cataracts","condition_432","432","Ticks",12,13.7291696762333,13.697793890965,0.679825244607026,1
"condition_102","102","Cataracts","condition_498","498","Other skin condition",10,13.8912495199418,13.860741901546,0.852032749175079,1
"condition_102","102","Cataracts","condition_504","504","Murmur",28,30.4326110196451,30.1480110810978,0.671131745662339,1
"condition_102","102","Cataracts","condition_510","510","Arrhythmia",3,2.06528283444011,2.06442098208329,0.257668311940546,1
"condition_102","102","Cataracts","condition_511","511","Cardiomyopathy",5,2.2945695231865,2.29328491552516,0.0370077211686768,1
"condition_102","102","Cataracts","condition_519","519","Valve disease",6,3.49090185984182,3.48619565914491,0.0895029653366654,1
"condition_102","102","Cataracts","condition_598","598","Other Cardiac",6,2.36869183352709,2.36706579001662,0.00913132014306051,1
"condition_102","102","Cataracts","condition_605","605","Chronic or recurrent cough",6,5.39594839765362,5.38606176630228,0.397324459208016,1
"condition_102","102","Cataracts","condition_610","610","Pneumonia",1,2.46364597983753,2.46280508407754,0.824500937297719,1
"condition_102","102","Cataracts","condition_612","612","Tracheal collapse",7,5.06305964179454,5.04450073511982,0.194234591121497,1
"condition_102","102","Cataracts","condition_698","698","Other respiratory condition",2,2.46284342720163,2.46145472854504,0.616007252501856,1
"condition_102","102","Cataracts","condition_704","704","Umbilical hernia (Gastrointestinal)",2,1.24952283100462,1.24929718042229,0.250971417734576,1
"condition_102","102","Cataracts","condition_705","705","Anal sac impaction",16,13.6146477462113,13.5802537777086,0.258722289774715,1
"condition_102","102","Cataracts","condition_706","706","Bilious vomiting syndrome",2,1.5697721925949,1.56941800141495,0.36564019354846,1
"condition_102","102","Cataracts","condition_708","708","Chronic or recurrent diarrhea",12,10.704894929597,10.6878980864419,0.345997459260423,1
"condition_102","102","Cataracts","condition_709","709","Chronic or recurrent vomiting",5,5.82214511902947,5.81607441847168,0.633412489402935,1
"condition_102","102","Cataracts","condition_712","712","Food or medicine allergies",10,9.64735821031547,9.63428032876455,0.454772694174849,1
"condition_102","102","Cataracts","condition_713","713","Foreign body ingestion or blockage",8,10.1557937252293,10.1415870392982,0.750779998451886,1
"condition_102","102","Cataracts","condition_714","714","Hemorrhagic gastroenteritis (HGE) or stress colitis (acute)",6,4.93804327952831,4.93360386124899,0.316287190485508,1
"condition_102","102","Cataracts","condition_719","719","Other allergies",4,2.06566549635949,2.06495707879886,0.0891357640804668,1
"condition_102","102","Cataracts","condition_798","798","Other gastrointestinal condition",7,7.24787559872019,7.23962087730027,0.536700499201667,1
"condition_102","102","Cataracts","condition_809","809","Pancreatitis",11,12.0339513486501,11.9981232575576,0.617338978270167,1
"condition_102","102","Cataracts","condition_898","898","Other liver condition",7,4.81345806410839,4.80662874402227,0.159302936788336,1
"condition_102","102","Cataracts","condition_908","908","Chronic kidney disease",4,2.63352538395422,2.63159729759857,0.199796430536926,1
"condition_102","102","Cataracts","condition_914","914","Urinary crystals or stones in bladder or urethra",9,11.2324734542772,11.1985597165407,0.747652873907344,1
"condition_102","102","Cataracts","condition_915","915","Urinary incontinence",7,10.3656264846528,10.3381891779563,0.852392946205198,1
"condition_102","102","Cataracts","condition_916","916","Urinary tract infection (chronic or recurrent)",16,12.7078397881143,12.6705312354401,0.177515183807416,1
"condition_102","102","Cataracts","condition_998","998","Other kidney condition",3,3.44320166613088,3.44102727160611,0.594417219880553,1
"condition_102","102","Cataracts","condition_1001","1001","Cryptorchid",2,1.36961722312948,1.36884548776927,0.295012629761983,1
"condition_102","102","Cataracts","condition_1015","1015","Recessed vulva",1,1.50879427188305,1.50828375621677,0.660667817028561,1
"condition_102","102","Cataracts","condition_1098","1098","Other reproductive condition",2,1.53572664868969,1.53532982776154,0.353945255110884,1
"condition_102","102","Cataracts","condition_1105","1105","Cruciate ligament rupture",16,17.9983446309336,17.9430780966864,0.681451257495706,1
"condition_102","102","Cataracts","condition_1106","1106","Degenerative joint disease",5,5.65113438319346,5.64369254299271,0.60799124374878,1
"condition_102","102","Cataracts","condition_1108","1108","Elbow dysplasia",2,2.87189126973284,2.87070261804674,0.696583073341234,1
"condition_102","102","Cataracts","condition_1110","1110","Hip dysplasia",12,9.41082414243894,9.39739351462912,0.199163430425314,1
"condition_102","102","Cataracts","condition_1111","1111","Intervertebral disc disease (IVDD) (Orthopedic)",7,9.00621463824877,8.97224521073839,0.748498348604739,1
"condition_102","102","Cataracts","condition_1112","1112","Lameness (chronic or recurrent)",7,10.024997188976,10.0074094713502,0.830522964140026,1
"condition_102","102","Cataracts","condition_1113","1113","Osteoarthritis",44,29.3723534070573,29.165429880489,0.00337867981772688,1
"condition_102","102","Cataracts","condition_1117","1117","Patellar luxation",14,18.3912583212307,18.2692187797993,0.847878042839695,1
"condition_102","102","Cataracts","condition_1119","1119","Spondylosis",4,2.48107563706055,2.47970488539244,0.167378780961596,1
"condition_102","102","Cataracts","condition_1198","1198","Other orthopedic condition",10,13.9568558310367,13.9219949388069,0.855535197356515,1
"condition_102","102","Cataracts","condition_1215","1215","Seizures (including epilepsy)",16,13.0168925725407,12.982021057529,0.203852848177293,1
"condition_102","102","Cataracts","condition_1298","1298","Other neurologic condition",4,4.49980850001701,4.49554971036245,0.593178353481345,1
"condition_102","102","Cataracts","condition_1304","1304","Addison's disease (hypoadrenocorticism; low adrenal function)",3,1.76880519299585,1.7682230803724,0.177252209285981,1
"condition_102","102","Cataracts","condition_1305","1305","Cushing's disease (hyperadrenocorticism; excess adrenal function)",5,3.54536780429143,3.54043184759193,0.219737182112151,1
"condition_102","102","Cataracts","condition_1312","1312","Hypothyroidism (low thyroid function)",9,10.5099364779987,10.4868715449318,0.679488194940144,1
"condition_102","102","Cataracts","condition_1598","1598","Other congenital disorder",3,3.44554486132077,3.44326324380968,0.594876668506703,1
"condition_102","102","Cataracts","condition_1601","1601","Anaplasmosis",6,5.85654707044319,5.85105608069078,0.476354535996416,1
"condition_102","102","Cataracts","condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)",13,18.4986403654636,18.4547949147827,0.899722629969233,1
"condition_102","102","Cataracts","condition_1609","1609","Coccidia",5,4.55945458881279,4.55683454720971,0.418248634035947,1
"condition_102","102","Cataracts","condition_1612","1612","Dermatophytosis (ringworm)",1,1.17390191448586,1.17371268333054,0.563763438123154,1
"condition_102","102","Cataracts","condition_1614","1614","Ehrlichiosis",2,3.38827777776734,3.38680024376305,0.774684985342608,1
"condition_102","102","Cataracts","condition_1616","1616","Gastrointestinal parasites",7,7.02153143629711,7.0149454352602,0.503243143271908,1
"condition_102","102","Cataracts","condition_1617","1617","Giardia",17,23.3138262003458,23.2494684708494,0.904807583188813,1
"condition_102","102","Cataracts","condition_1619","1619","Heartworm infection",9,7.65231115994631,7.64313965254705,0.312960326218704,1
"condition_102","102","Cataracts","condition_1622","1622","Hookworms",11,9.57820926848834,9.56666060358876,0.322873006619811,1
"condition_102","102","Cataracts","condition_1627","1627","Lyme disease",12,13.8090399603106,13.7764399378098,0.687010220939616,1
"condition_102","102","Cataracts","condition_1630","1630","Parvovirus",3,3.07613502504524,3.07481825717333,0.517316032789339,1
"condition_102","102","Cataracts","condition_1634","1634","Roundworms",17,9.84705195229032,9.83512198895179,0.0112789000190353,1
"condition_102","102","Cataracts","condition_1637","1637","Tapeworms",12,12.3857234253198,12.3630947702038,0.543676929553355,1
"condition_102","102","Cataracts","condition_1640","1640","Whipworms",8,3.93464669810474,3.93256044977011,0.020180665540796,1
"condition_102","102","Cataracts","condition_1698","1698","Other infectious disease",3,5.02260018706358,5.01915580271575,0.816685714664594,1
"condition_102","102","Cataracts","condition_1701","1701","Chocolate",26,25.7431402949348,25.6205028522077,0.479763944756302,1
"condition_102","102","Cataracts","condition_1703","1703","Grapes or raisins",7,8.39793835589108,8.38690841737301,0.685349474825116,1
"condition_102","102","Cataracts","condition_1704","1704","Ingestion of human medications",5,6.43857734934831,6.43227179981731,0.714717412399179,1
"condition_102","102","Cataracts","condition_1705","1705","Ingestion of recreational drugs",5,3.58852222065871,3.58663756436467,0.228045616899318,1
"condition_102","102","Cataracts","condition_1708","1708","Mouse or rat bait/poison (Warfarin)",1,2.27669332656763,2.27582989951973,0.801303137935185,1
"condition_102","102","Cataracts","condition_1709","1709","Mouse or rat bait/poison (Other/Unknown)",3,3.53114360799586,3.52886271450063,0.611313752134993,1
"condition_102","102","Cataracts","condition_1710","1710","Overdose of medications prescribed to the dog",0,1.79442650745008,1.79394588566688,0.9098352980264,1
"condition_102","102","Cataracts","condition_1798","1798","Other ToxinConsumption",12,10.0594641157332,10.042633347869,0.270153969235806,1
"condition_102","102","Cataracts","condition_1801","1801","Dog bite",52,53.2256444690402,52.7803964327794,0.566985692519307,1
"condition_102","102","Cataracts","condition_1802","1802","Bite wound from another animal",9,6.7608190357983,6.75232501241012,0.194422800837081,1
"condition_102","102","Cataracts","condition_1803","1803","Fall from height",6,5.50411110251389,5.49854620054299,0.416258050853152,1
"condition_102","102","Cataracts","condition_1804","1804","Fractured bone (long bone in limb)",5,3.99788101541052,3.99534300574418,0.308061909301575,1
"condition_102","102","Cataracts","condition_1805","1805","Fractured bone (other bone in limb)",3,5.22484639508576,5.22071694122748,0.834902691456112,1
"condition_102","102","Cataracts","condition_1809","1809","Head trauma due to any cause",1,3.08919240186624,3.08746521029778,0.88277776770268,1
"condition_102","102","Cataracts","condition_1810","1810","Hit by car or other vehicle",4,8.45993343365493,8.4467568689419,0.937553813360868,1
"condition_102","102","Cataracts","condition_1811","1811","Kicked by horse or other large animal",0,1.77102745006651,1.77050384021273,0.908404889771601,1
"condition_102","102","Cataracts","condition_1812","1812","Laceration",16,16.2542903058564,16.2184792595245,0.525173655868449,1
"condition_102","102","Cataracts","condition_1813","1813","Penetrating wound (such as a stick)",4,7.51886605793083,7.51103037448503,0.900422791236524,1
"condition_102","102","Cataracts","condition_1815","1815","Snakebite",1,3.11629451455946,3.11465910441227,0.884763756624563,1
"condition_102","102","Cataracts","condition_1816","1816","Tail injury",3,6.02079519721699,6.0156532437892,0.890956137221169,1
"condition_102","102","Cataracts","condition_1817","1817","Torn or broken toenail",22,26.5466206551941,26.4398738663228,0.811710552224553,1
"condition_102","102","Cataracts","condition_1898","1898","Other trauma",19,25.0140221805309,24.9166907071392,0.885862356940642,1
"condition_102","102","Cataracts","condition_1998","1998","Other Immune",3,2.11804640320183,2.117295015004,0.272219187975305,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_107","107","Third eyelid prolapse (cherry eye)",6,1.73874554407405,1.73829918521897,0.000614573607880309,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_108","108","Conjunctivitis",13,5.5128228467265,5.50952233700695,0.000711898372183106,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_116","116","Nuclear sclerosis",1,1.80051493508557,1.79913423949701,0.724683596774326,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_198","198","Other eye condition",12,5.64445390444688,5.63890438007407,0.00372058149460153,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_201","201","Deafness",7,2.17947541394355,2.17816541198688,0.000544917895716979,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_203","203","Ear Mites",3,2.2177274541427,2.21717124450464,0.299665860690799,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_205","205","Hearing loss (incompletely deaf)",8,2.40967047218663,2.40530155201017,0.000156339187103005,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_206","206","Hematoma",2,1.16693632142757,1.16673001565152,0.220280519395011,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_208","208","Rhinitis",2,0.861938795315034,0.861796738566475,0.11011382484361,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_298","298","Other ear condition",6,2.37983432034878,2.37907530751981,0.00946108173947235,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_304","304","Dental calculus (yellow build-up on teeth)",44,45.8883454234271,45.4494740632753,0.610300572576995,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_305","305","Extracted teeth",56,47.7154629183589,47.0937440918186,0.113673600204426,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_306","306","Fractured teeth",16,17.7371902327391,17.6869546126445,0.660221357997328,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_307","307","Gingivitis (red, puffy gums)",10,9.86779560042054,9.84432217241581,0.483195152745519,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_310","310","Overbite",0,1.09028453077883,1.09005884947224,0.851820910161664,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_311","311","Retained deciduous (baby) teeth",3,2.79685784574334,2.79443272332397,0.451638981775564,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_313","313","Underbite",8,3.5317385630403,3.52962445303374,0.00869534134872618,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_398","398","Other oral condition",5,4.37514014610714,4.37170398293792,0.382526202086745,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_404","404","Alopecia (hair loss)",9,3.43741342863298,3.43565857283886,0.00134529609653311,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_405","405","Atopic dermatitis (atopy)",12,6.25310400207176,6.2486800019184,0.0107524359779644,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_406","406","Chronic or recurrent hot spots",14,6.68299541848735,6.67729352039028,0.00231573125224971,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_407","407","Chronic or recurrent skin infections",7,3.75579165579463,3.75385252309016,0.0470218727432142,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_408","408","Contact dermatitis",4,3.29428440264661,3.29302851418784,0.348677039371084,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_410","410","Flea allergy dermatitis",3,3.32068320578984,3.3191502260376,0.569861003629225,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_411","411","Fleas",5,6.72567157339306,6.71969872076146,0.74720085989416,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_414","414","Lick granuloma",0,2.08398129070432,2.08334208105496,0.925605412126066,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_415","415","Non-specific dermatosis",3,2.58124726864614,2.58050271137479,0.397170159014511,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_423","423","Pruritis (itchy skin)",19,9.32423504692099,9.31491834277208,0.000761495687139235,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_424","424","Pyoderma or bacterial dermatitis",4,1.86611935059407,1.86572443806683,0.0591163141686449,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_425","425","Sarcoptic mange",1,0.94024915634878,0.940151324952847,0.475431398941159,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_426","426","Seasonal allergies",27,15.5660868344095,15.5390328085913,0.00186244113967704,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_428","428","Sebaceous cysts",7,8.81007538683632,8.79520604205054,0.729182544800406,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_430","430","Systemic demodectic mange",0,0.913993156274075,0.913924987699413,0.830480440067184,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_432","432","Ticks",4,5.83857238574357,5.83450414629942,0.776720711635409,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_498","498","Other skin condition",11,6.26769380498527,6.26293092497575,0.0293143525857105,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_504","504","Murmur",14,13.0689010217837,13.021409523237,0.398192645464791,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_510","510","Arrhythmia",1,0.884514684456128,0.884387917751737,0.451131953635932,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_511","511","Cardiomyopathy",1,0.928492857456707,0.928300204817913,0.470418736813988,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_519","519","Valve disease",2,1.53570788228407,1.53484452154712,0.353917593604923,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_598","598","Other Cardiac",4,1.15443530891839,1.15410120333696,0.0040390992326188,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_605","605","Chronic or recurrent cough",3,2.22677506680901,2.22533051470148,0.302113089072107,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_610","610","Pneumonia",1,1.21673014318085,1.21656796220883,0.577888560953929,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_612","612","Tracheal collapse",4,2.02788714060633,2.02522234040446,0.0829064992978671,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_698","698","Other respiratory condition",2,1.12659162498335,1.12634774894779,0.20526408927761,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_704","704","Umbilical hernia (Gastrointestinal)",1,0.757624519602882,0.757547388353779,0.390324475284826,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_705","705","Anal sac impaction",10,6.1832198815534,6.17753610965534,0.0623133147793663,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_706","706","Bilious vomiting syndrome",0,0.792238308127755,0.792168789392592,0.81329840072441,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_708","708","Chronic or recurrent diarrhea",11,5.38126919668444,5.37784123600717,0.00769873036939728,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_709","709","Chronic or recurrent vomiting",7,2.9659147001282,2.96461909589346,0.00956630460656283,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_712","712","Food or medicine allergies",11,4.95341850280471,4.95067482199803,0.00328835051089194,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_713","713","Foreign body ingestion or blockage",8,5.08801169745729,5.08524862383626,0.0982965478680136,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_714","714","Hemorrhagic gastroenteritis (HGE) or stress colitis (acute)",0,2.33252119110677,2.33173039710032,0.936683913812291,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_719","719","Other allergies",4,1.12756468610965,1.12738711023547,0.00341224568396969,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_798","798","Other gastrointestinal condition",4,3.76820141103838,3.76636372274367,0.452463401136519,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_809","809","Pancreatitis",10,5.49082443700183,5.48424105059914,0.0270847052109798,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_898","898","Other liver condition",1,2.09118091483199,2.08999615272876,0.774811397180255,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_908","908","Chronic kidney disease",1,1.10981727546664,1.10949234273239,0.541517612560306,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_914","914","Urinary crystals or stones in bladder or urethra",8,5.18599229540804,5.17956973081885,0.108144675337008,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_915","915","Urinary incontinence",3,4.6767038625196,4.67208179946331,0.781040808967985,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_916","916","Urinary tract infection (chronic or recurrent)",9,6.01133292086007,6.00431478027479,0.111293150415032,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_998","998","Other kidney condition",2,1.6590916251907,1.65866251865777,0.39561918207932,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1001","1001","Cryptorchid",0,0.945297619266505,0.94501678698034,0.834576348733881,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1015","1015","Recessed vulva",2,0.855014500931682,0.854880374950186,0.107791092735994,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1098","1098","Other reproductive condition",2,1.03827543128216,1.03812471368446,0.17261039834116,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1105","1105","Cruciate ligament rupture",4,7.05084504358125,7.04449555034515,0.874817553641998,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1106","1106","Degenerative joint disease",2,2.18817705382951,2.18716621731367,0.550625020987098,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1108","1108","Elbow dysplasia",1,1.45338974287582,1.45314886352263,0.646583005397756,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1110","1110","Hip dysplasia",9,4.048224541095,4.04632040967034,0.00691448556087937,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1111","1111","Intervertebral disc disease (IVDD) (Orthopedic)",6,4.12807881996866,4.12144506667243,0.178246636621378,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1112","1112","Lameness (chronic or recurrent)",3,4.10311294792362,4.1008198175504,0.707031828493609,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1113","1113","Osteoarthritis",16,10.1584458318264,10.1374642033465,0.0332754893719072,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1117","1117","Patellar luxation",10,8.90611189544154,8.88300612445647,0.356801045012791,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1119","1119","Spondylosis",1,0.988552424979142,0.988360951837122,0.495406368243042,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1198","1198","Other orthopedic condition",5,6.11476670421486,6.10954883341709,0.674006302027985,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1215","1215","Seizures (including epilepsy)",5,5.88371106747307,5.87790536882321,0.642258122562871,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1298","1298","Other neurologic condition",4,2.14305820862429,2.14223815757395,0.102271187875957,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1304","1304","Addison's disease (hypoadrenocorticism; low adrenal function)",1,0.672752270544496,0.67269314893141,0.344948211929483,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1305","1305","Cushing's disease (hyperadrenocorticism; excess adrenal function)",2,1.15212418547751,1.15163143734738,0.214738175077934,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1312","1312","Hypothyroidism (low thyroid function)",4,4.05528533684465,4.05240367495941,0.510954916834369,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1598","1598","Other congenital disorder",5,1.80659811626149,1.80607294301459,0.00874560782789346,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1601","1601","Anaplasmosis",3,2.59183966911097,2.59101638378508,0.399914374398012,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)",6,8.89324065598433,8.88600986277951,0.834121168358065,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1609","1609","Coccidia",6,2.74604559444892,2.74522339469987,0.0247699932506178,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1612","1612","Dermatophytosis (ringworm)",2,0.520605707252454,0.52058347744495,0.0201626707618936,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1614","1614","Ehrlichiosis",0,1.53195435279923,1.53176304237609,0.892104649595133,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1616","1616","Gastrointestinal parasites",1,3.15635953109824,3.1555343627815,0.887608006603573,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1617","1617","Giardia",12,12.8319637852516,12.8160035652121,0.591884660849254,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1619","1619","Heartworm infection",1,2.99527999301082,2.99451452618793,0.875550980043675,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1622","1622","Hookworms",5,4.8544436370664,4.85218122977854,0.473657511790652,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1627","1627","Lyme disease",4,5.84974714325069,5.84534059111825,0.777888363294299,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1630","1630","Parvovirus",3,1.29699696443674,1.29686716290492,0.0674004156708087,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1634","1634","Roundworms",3,4.80061055343055,4.79855689024967,0.794457592595225,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1637","1637","Tapeworms",5,5.42640764007767,5.42347827546927,0.57263983851,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1640","1640","Whipworms",2,1.76661679915761,1.76633593836976,0.4303027625309,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1698","1698","Other infectious disease",0,2.29940224936945,2.29890687697256,0.935308741185906,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1701","1701","Chocolate",9,11.0944720021774,11.0777804943127,0.73541913539291,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1703","1703","Grapes or raisins",8,3.99000733048889,3.98807640585446,0.0223221039622458,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1704","1704","Ingestion of human medications",0,3.00118364246194,3.00017098983876,0.958424146726814,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1705","1705","Ingestion of recreational drugs",0,1.85636691538963,1.85595878843356,0.913501270951022,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1708","1708","Mouse or rat bait/poison (Warfarin)",1,1.03245776800934,1.0323173025795,0.512742312484601,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1709","1709","Mouse or rat bait/poison (Other/Unknown)",1,1.45379803942067,1.45350040113185,0.646691973678024,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1710","1710","Overdose of medications prescribed to the dog",0,0.768949736320492,0.768891587389832,0.809737927661349,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1798","1798","Other ToxinConsumption",7,4.95311490486106,4.94981020532683,0.178780090210293,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1801","1801","Dog bite",15,23.2597078751496,23.1988046765805,0.956815714440991,1
"condition_104","104","Keratoconjunctivitis sicca (KCS)","condition_1802","1802","Bite wound from another animal",3,2.83671292384905,2.83560298419827,0.461375844793333,1
